Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
68,1,True,True,True,Heravi,4115000000,137166.67
68,1,True,True,True,Southern Program Organization,2630000000,87666.67
68,1,True,True,True,Pirouzi,2450000000,81666.67
68,2,True,True,True,West Ferdows Boulevard,2200000000,73333.33
68,1,True,True,True,West Ferdows Boulevard,3570000000,119000
68,2,True,True,True,East Ferdows Boulevard,2700000000,90000
68,2,False,False,False,Karoon,1100000000,36666.67
68,2,False,False,False,Karoon,1100000000,36666.67
68,2,True,True,False,Pirouzi,1550000000,51666.67
68,1,True,True,False,West Ferdows Boulevard,1950000000,65000
68,2,True,True,True,Ostad Moein,1970000000,65666.67
68,2,True,True,True,Southern Janatabad,2100000000,70000
68,2,True,True,True,North Program Organization,2450000000,81666.67
68,1,True,True,True,Ekbatan,3100000000,103333.33
68,2,True,True,True,Southern Janatabad,2200000000,73333.33
68,2,False,True,False,Pirouzi,1380000000,46000
68,2,True,True,True,West Ferdows Boulevard,2300000000,76666.67
68,2,True,True,True,West Ferdows Boulevard,2200000000,73333.33
68,2,True,True,False,Punak,2230000000,74333.33
68,2,True,True,True,West Ferdows Boulevard,2900000000,96666.67
68,2,True,True,True,Shahr-e-Ziba,2150000000,71666.67
68,2,True,True,True,East Ferdows Boulevard,2500000000,83333.33
68,2,True,True,True,Southern Program Organization,2700000000,90000
68,2,True,True,True,West Ferdows Boulevard,2300000000,76666.67
68,2,True,True,False,West Ferdows Boulevard,2300000000,76666.67
68,2,False,True,True,Parand,310000000,10333.33
68,1,False,False,False,Islamshahr,815000000,27166.67
68,1,True,True,True,Persian Gulf Martyrs Lake,2100000000,70000
68,2,True,True,True,Ostad Moein,1970000000,65666.67
68,2,False,True,True,Ostad Moein,1320000000,44000
68,2,True,True,True,Ostad Moein,1970000000,65666.67
68,2,True,True,True,Ostad Moein,1970000000,65666.67
68,2,True,True,True,West Ferdows Boulevard,2930000000,97666.67
68,1,True,True,True,Shahrake Gharb,5000000000,166666.67
68,2,False,True,False,Pakdasht,510000000,17000
68,2,True,True,True,Southern Janatabad,2200000000,73333.33
68,2,False,True,False,Ostad Moein,1500000000,50000
68,2,False,False,True,Ostad Moein,1320000000,44000
68,1,False,False,False,Heravi,4115000000,137166.67
68,2,False,True,True,Punak,2050000000,68333.33
68,2,True,True,True,Ostad Moein,1680000000,56000
68,2,True,True,True,Punak,2150000000,71666.67
68,1,True,False,True,Ahang,1400000000,46666.67
68,2,True,True,True,Shahran,2270000000,75666.67
68,2,False,True,True,Waterfall,1000000000,33333.33
68,2,False,True,True,Beryanak,1258000000,41933.33
67,2,True,True,False,Feiz Garden,2350000000,78333.33
67,2,True,True,True,Punak,2800000000,93333.33
67,1,True,True,True,Punak,2300000000,76666.67
67,2,True,True,True,Central Janatabad,2750000000,91666.67
67,1,True,True,True,Saadat Abad,3400000000,113333.33
67,1,True,True,True,Southern Janatabad,3450000000,115000
67,2,True,True,True,West Ferdows Boulevard,2200000000,73333.33
67,2,True,True,False,Central Janatabad,2400000000,80000
67,2,True,False,False,West Ferdows Boulevard,2200000000,73333.33
67,2,True,True,True,Pasdaran,3500000000,116666.67
67,2,False,True,True,Pirouzi,2000000000,66666.67
67,2,True,True,True,East Ferdows Boulevard,2380000000,79333.33
67,2,True,True,True,Feiz Garden,2120000000,70666.67
67,2,True,True,True,Punak,2600000000,86666.67
67,2,True,True,False,Jeyhoon,1500000000,50000
67,2,True,True,True,Shahran,2300000000,76666.67
67,2,True,True,False,Punak,2280000000,76000
67,2,False,True,False,Karoon,1070000000,35666.67
67,2,False,True,False,Salsabil,1215000000,40500
67,2,True,True,False,Jeyhoon,1440000000,48000
67,1,True,False,True,Beryanak,1415000000,47166.67
67,2,False,True,True,Jeyhoon,1200000000,40000
67,1,True,True,True,Shams Abad,2600000000,86666.67
67,2,True,True,True,Hakimiyeh,2170000000,72333.33
67,2,True,True,True,Central Janatabad,3150000000,105000
67,1,True,True,False,Punak,2150000000,71666.67
67,1,True,True,True,Jordan,6700000000,223333.33
66,2,True,True,True,Salsabil,1725000000,57500
66,2,False,True,False,Beryanak,1000000000,33333.33
66,2,True,True,True,Ostad Moein,1585000000,52833.33
66,1,True,False,True,Pirouzi,1850000000,61666.67
66,2,True,True,True,Narmak,2510000000,83666.67
66,1,True,True,True,Punak,3300000000,110000
66,1,True,True,False,Ostad Moein,1090000000,36333.33
66,2,True,True,True,Central Janatabad,2700000000,90000
66,2,True,True,True,Ostad Moein,1585000000,52833.33
66,2,True,True,True,Ostad Moein,1580000000,52666.67
66,2,True,True,True,Southern Janatabad,1800000000,60000
66,2,True,True,False,Punak,2250000000,75000
66,2,True,True,True,Ostad Moein,1585000000,52833.33
66,2,True,True,True,Ostad Moein,1585000000,52833.33
66,2,True,False,True,Ostad Moein,1580000000,52666.67
66,2,True,False,True,Ostad Moein,1580000000,52666.67
66,2,True,True,True,Ostad Moein,1580000000,52666.67
66,2,True,True,True,Qalandari,4250000000,141666.67
66,2,True,True,True,West Ferdows Boulevard,2270000000,75666.67
66,1,True,True,True,Pardis,720000000,24000
66,2,False,True,False,Beryanak,1000000000,33333.33
66,2,False,True,False,Jeyhoon,1187000000,39566.67
66,2,True,True,False,Punak,2650000000,88333.33
66,2,True,True,False,Punak,2460000000,82000
66,1,False,False,False,Shahedshahr,297000000,9900
66,2,True,True,False,Southern Program Organization,2000000000,66666.67
66,2,True,True,True,Punak,2950000000,98333.33
66,2,True,True,False,Narmak,2200000000,73333.33
66,1,False,True,False,Shahran,1850000000,61666.67
66,2,False,False,False,Feiz Garden,1750000000,58333.33
66,1,False,True,False,Andisheh,750000000,25000
66,1,True,True,False,Shahrake Quds,520000000,17333.33
66,2,True,True,True,Central Janatabad,2620000000,87333.33
66,1,False,True,False,Qarchak,600000000,20000
66,2,False,True,False,Afsarieh,1120000000,37333.33
66,2,False,True,False,Yakhchiabad,1000000000,33333.33
65,1,True,True,True,Shahran,1880000000,62666.67
65,2,True,True,True,Southern Program Organization,2270000000,75666.67
65,2,True,True,True,Feiz Garden,2500000000,83333.33
65,1,True,True,False,Pirouzi,1750000000,58333.33
65,1,True,True,True,Southern Janatabad,3000000000,100000
65,1,True,True,False,West Ferdows Boulevard,1930000000,64333.33
65,1,False,True,True,Southern Janatabad,2000000000,66666.67
65,1,True,True,True,Punak,2900000000,96666.67
65,1,True,True,True,Southern Janatabad,2000000000,66666.67
65,1,True,True,True,West Ferdows Boulevard,3900000000,130000
65,2,True,True,False,Feiz Garden,1960000000,65333.33
65,1,True,True,False,Saadat Abad,3250000000,108333.33
65,1,False,True,True,Lavizan,2650000000,88333.33
65,2,True,True,True,Punak,2350000000,78333.33
65,1,True,True,True,Central Janatabad,3500000000,116666.67
65,2,True,True,True,Shahran,2150000000,71666.67
65,2,True,True,True,Southern Janatabad,2700000000,90000
65,2,True,True,True,West Ferdows Boulevard,2380000000,79333.33
65,2,True,True,True,Salsabil,1750000000,58333.33
65,1,True,True,True,Shahran,2220000000,74000
65,2,False,True,False,Feiz Garden,1900000000,63333.33
65,1,True,True,True,Shahran,1880000000,62666.67
65,1,True,True,False,Punak,2250000000,75000
65,2,True,True,True,West Ferdows Boulevard,2760000000,92000
65,1,True,True,False,Araj,3100000000,103333.33
65,1,True,True,True,Gheitarieh,4225000000,140833.33
65,2,True,True,False,Pirouzi,1650000000,55000
65,2,False,True,True,West Pars,2000000000,66666.67
65,1,True,True,True,Air force,1690000000,56333.33
65,2,True,True,False,West Ferdows Boulevard,2250000000,75000
65,2,True,False,True,Qasr-od-Dasht,2050000000,68333.33
65,2,True,True,True,Jeyhoon,1400000000,46666.67
65,2,True,True,False,Punak,2250000000,75000
65,1,True,True,True,Northern Janatabad,2700000000,90000
65,2,True,True,True,West Ferdows Boulevard,3100000000,103333.33
65,1,True,True,True,West Ferdows Boulevard,2800000000,93333.33
65,2,True,True,True,Shahr-e-Ziba,2000000000,66666.67
65,1,True,True,True,Shahrake Qods,535000000,17833.33
65,2,True,True,False,Jeyhoon,1450000000,48333.33
65,2,True,True,True,Southern Janatabad,2250000000,75000
65,2,False,False,False,Ostad Moein,1200000000,40000
65,2,False,True,True,Salsabil,1220000000,40666.67
65,2,False,False,True,Beryanak,1310000000,43666.67
65,1,True,True,True,Southern Janatabad,2500000000,83333.33
65,2,True,True,False,West Ferdows Boulevard,2150000000,71666.67
65,2,True,True,False,West Ferdows Boulevard,2200000000,73333.33
65,2,True,True,False,Qasr-od-Dasht,1280000000,42666.67
65,2,True,True,False,Karoon,1430000000,47666.67
65,1,True,True,True,East Ferdows Boulevard,2170000000,72333.33
65,1,False,False,False,,650000000,21666.67
65,1,True,True,True,Southern Program Organization,2450000000,81666.67
65,2,False,True,True,Islamshahr,780000000,26000
65,1,True,True,True,Golestan,360000000,12000
65,2,True,True,True,Abazar,2500000000,83333.33
65,4,True,True,False,Yousef Abad,8500000000,283333.33
65,1,False,False,True,Saadat Abad,3490000000,116333.33
65,2,True,True,False,Afsarieh,1330000000,44333.33
65,2,False,True,True,Ostad Moein,1550000000,51666.67
65,2,True,True,False,Andisheh,600000000,20000
65,2,True,True,True,Central Janatabad,2620000000,87333.33
65,1,True,True,True,Hassan Abad,510000000,17000
65,1,False,True,False,Pakdasht,320000000,10666.67
65,1,True,True,True,Hashemi,1530000000,51000
65,2,True,True,True,Shahran,2400000000,80000
65,1,True,True,True,Punak,2340000000,78000
65,2,True,False,True,Air force,1750000000,58333.33
65,1,True,True,True,Saadat Abad,3490000000,116333.33
65,1,True,True,True,Shahran,1880000000,62666.67
65,2,False,True,False,Feiz Garden,1900000000,63333.33
65,2,True,True,True,Shahran,2350000000,78333.33
65,2,False,True,False,Punak,1900000000,63333.33
65,2,True,True,True,Afsarieh,1550000000,51666.67
65,1,True,True,True,Parand,340000000,11333.33
65,2,True,True,False,West Pars,1950000000,65000
65,1,False,True,False,Republic,1400000000,46666.67
65,1,False,False,True,Saadat Abad,3490000000,116333.33
65,1,True,True,True,Jeyhoon,1725000000,57500
64,1,True,True,True,Narmak,2100000000,70000
64,2,False,True,False,Pirouzi,1450000000,48333.33
64,2,True,True,True,Shahr-e-Ziba,2200000000,73333.33
64,1,True,True,True,Ekbatan,3700000000,123333.33
64,1,True,True,True,Pardis,680000000,22666.67
64,2,True,True,True,Saadat Abad,3200000000,106666.67
64,2,True,True,False,Jeyhoon,1500000000,50000
64,2,True,True,False,Andisheh,960000000,32000
64,1,False,False,True,Fallah,900000000,30000
64,1,False,True,False,Eskandari,1050000000,35000
64,2,True,True,True,Southern Janatabad,2100000000,70000
64,2,True,True,True,Southern Janatabad,2050000000,68333.33
64,2,True,True,False,Jeyhoon,1500000000,50000
64,2,True,True,True,Azarbaijan,2090000000,69666.67
64,2,False,True,False,Jeyhoon,920000000,30666.67
64,2,True,True,True,Shahr-e-Ziba,1980000000,66000
64,2,True,True,True,Central Janatabad,2240000000,74666.67
64,2,True,True,False,Salsabil,1100000000,36666.67
64,2,True,True,True,Ostad Moein,1790000000,59666.67
64,1,True,True,True,Robat Karim,350000000,11666.67
64,2,True,True,True,Punak,2240000000,74666.67
64,2,False,True,False,Shahran,1900000000,63333.33
64,1,True,True,False,Alborz Complex,645000000,21500
63,1,True,True,True,Shahran,1850000000,61666.67
63,1,False,True,False,Islamshahr,570000000,19000
63,1,True,True,False,Punak,2200000000,73333.33
63,1,True,True,True,Punak,2150000000,71666.67
63,1,True,True,True,Punak,2150000000,71666.67
63,2,True,True,True,Southern Janatabad,2000000000,66666.67
63,2,True,True,True,Central Janatabad,3000000000,100000
63,1,True,False,False,Punak,2200000000,73333.33
63,2,True,True,True,Southern Janatabad,2000000000,66666.67
63,2,True,True,True,Southern Janatabad,2000000000,66666.67
63,1,True,True,True,Salsabil,2000000000,66666.67
63,2,True,True,True,Feiz Garden,2100000000,70000
63,1,True,True,True,Shahr-e-Ziba,2080000000,69333.33
63,1,True,True,True,Shahr-e-Ziba,2350000000,78333.33
63,2,True,True,False,Andisheh,870000000,29000
63,1,True,True,True,Ostad Moein,1280000000,42666.67
63,1,True,True,True,Farmanieh,5600000000,186666.67
63,1,True,True,True,Ostad Moein,1280000000,42666.67
63,1,True,True,True,Punak,3500000000,116666.67
63,1,True,True,True,Ostad Moein,1380000000,46000
63,2,False,True,False,Azarbaijan,1340000000,44666.67
63,1,True,True,True,Islamshahr,882000000,29400
63,2,True,True,True,Amir Bahador,1638000000,54600
63,2,True,True,True,Shahr-e-Ziba,2250000000,75000
63,1,True,True,False,,730000000,24333.33
63,2,False,True,False,Qasr-od-Dasht,1260000000,42000
63,1,True,True,True,Aqdasieh,4000000000,133333.33
63,2,True,True,True,Ostad Moein,1670000000,55666.67
63,2,False,True,False,Andisheh,410000000,13666.67
63,2,True,True,False,Azarbaijan,1390000000,46333.33
63,1,True,True,False,Jeyhoon,1200000000,40000
63,1,True,False,True,Pirouzi,2153000000,71766.67
63,1,True,True,True,Ray,1134000000,37800
63,2,True,True,True,Northren Jamalzadeh,2600000000,86666.67
63,1,True,True,True,Ostad Moein,1380000000,46000
63,1,False,False,True,Tenant,1350000000,45000
63,2,True,False,True,Tenant,1890000000,63000
63,1,True,True,True,Ostad Moein,1280000000,42666.67
63,1,True,True,True,Sadeghieh,1620000000,54000
63,1,True,True,True,Ostad Moein,1380000000,46000
63,2,False,True,True,Taslihat,1800000000,60000
63,1,True,False,True,Thirteen November,800000000,26666.67
63,2,True,True,False,Punak,1880000000,62666.67
63,1,True,True,True,Punak,2200000000,73333.33
63,3,False,True,False,Javadiyeh,1450000000,48333.33
63,3,True,True,False,Shoosh,1200000000,40000
63,1,True,True,False,Feiz Garden,1890000000,63000
62,1,True,False,True,Water Organization,2150000000,71666.67
62,2,False,False,True,Ostad Moein,1450000000,48333.33
62,1,True,True,True,Shahran,1850000000,61666.67
62,1,True,True,True,Southern Janatabad,2280000000,76000
62,1,True,True,True,Shahr-e-Ziba,2580000000,86000
62,2,True,True,True,West Ferdows Boulevard,2750000000,91666.67
62,2,True,True,True,Punak,2100000000,70000
62,1,False,True,False,Qasr-od-Dasht,950000000,31666.67
62,2,True,True,False,Pasdaran,3400000000,113333.33
62,1,False,True,False,Qasr-od-Dasht,1100000000,36666.67
62,1,True,True,True,Southern Program Organization,2400000000,80000
62,2,True,True,True,Southern Janatabad,2200000000,73333.33
62,1,True,True,True,Southern Program Organization,2170000000,72333.33
62,2,True,True,True,Central Janatabad,3500000000,116666.67
62,1,False,True,True,Pirouzi,1380000000,46000
62,1,True,True,True,Narmak,2250000000,75000
62,2,True,True,False,Ekhtiarieh,3300000000,110000
62,2,True,True,False,Punak,2200000000,73333.33
62,1,True,True,True,West Ferdows Boulevard,2650000000,88333.33
62,1,True,True,True,Shahrake Qods,510000000,17000
62,2,True,True,True,Beryanak,1400000000,46666.67
62,2,False,True,False,Beryanak,930000000,31000
62,1,False,True,True,Baghestan,620000000,20666.67
62,2,True,True,True,Salsabil,1350000000,45000
62,2,True,False,True,,1440000000,48000
62,1,True,False,True,Ostad Moein,1440000000,48000
62,2,False,False,True,Parand,350000000,11666.67
62,1,False,True,False,Islamshahr,580000000,19333.33
62,1,False,False,False,Qasr-od-Dasht,1860000000,62000
62,1,True,False,True,Tehransar,1530000000,51000
62,2,True,True,True,Punak,1750000000,58333.33
62,1,False,False,False,Karoon,1020000000,34000
62,1,False,False,False,Damavand,710000000,23666.67
62,1,True,True,True,Fallah,806000000,26866.67
62,2,True,True,False,Punak,2250000000,75000
62,2,True,True,False,Shahran,2100000000,70000
62,2,True,True,False,Punak,2100000000,70000
62,1,True,True,False,Narmak,2100000000,70000
62,1,True,True,True,Komeil,1670000000,55666.67
62,1,True,True,True,Northern Chitgar,875000000,29166.67
62,2,True,True,True,Punak,2200000000,73333.33
62,2,False,True,False,Punak,2300000000,76666.67
62,2,False,True,False,Punak,2300000000,76666.67
62,1,False,True,False,Beryanak,682000000,22733.33
62,1,False,False,True,Parand,350000000,11666.67
61,1,True,True,False,Punak,2030000000,67666.67
61,1,True,True,False,Punak,2030000000,67666.67
61,1,False,True,False,Shahr-e-Ziba,1990000000,66333.33
61,1,True,True,True,Shahran,1850000000,61666.67
61,1,True,True,False,Central Janatabad,2180000000,72666.67
61,2,True,True,False,Salsabil,1100000000,36666.67
61,1,True,True,True,Si Metri Ji,1318000000,43933.33
61,2,False,True,False,Salsabil,1040000000,34666.67
61,1,False,True,False,Qasr-od-Dasht,838000000,27933.33
61,1,False,False,False,Feiz Garden,1800000000,60000
61,1,False,True,False,Shahr-e-Ziba,1490000000,49666.67
61,1,False,False,True,Ostad Moein,1180000000,39333.33
61,1,True,True,True,Central Janatabad,2000000000,66666.67
61,2,False,True,False,Andisheh,460000000,15333.33
60,1,True,True,True,Shahran,1850000000,61666.67
60,2,True,True,True,,2650000000,88333.33
60,1,True,True,True,Abbasabad,2460000000,82000
60,1,True,True,True,West Ferdows Boulevard,2450000000,81666.67
60,2,True,True,False,West Ferdows Boulevard,2000000000,66666.67
60,1,True,True,True,Punak,1750000000,58333.33
60,1,True,True,True,Southern Janatabad,1950000000,65000
60,1,True,True,False,Southern Janatabad,2280000000,76000
60,2,True,True,True,Southern Janatabad,2200000000,73333.33
60,1,True,True,True,Southern Janatabad,2200000000,73333.33
60,1,True,True,True,Southern Janatabad,2250000000,75000
60,1,True,True,True,Southern Janatabad,2250000000,75000
60,1,True,True,True,Persian Gulf Martyrs Lake,875000000,29166.67
60,1,True,True,True,Northern Chitgar,295000000,9833.33
60,1,True,True,True,Shahran,1850000000,61666.67
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000,9833.33
60,1,True,True,True,West Ferdows Boulevard,2450000000,81666.67
60,2,True,True,True,Pasdaran,3450000000,115000
60,1,True,True,True,Saadat Abad,3600000000,120000
60,1,True,True,True,Feiz Garden,2450000000,81666.67
60,1,True,True,True,Pirouzi,1380000000,46000
60,2,True,True,False,Central Janatabad,2100000000,70000
60,1,True,True,True,East Ferdows Boulevard,1920000000,64000
60,1,True,True,False,East Ferdows Boulevard,1800000000,60000
60,2,True,True,True,Azarbaijan,1950000000,65000
60,1,True,True,True,Central Janatabad,3350000000,111666.67
60,1,True,True,True,Saadat Abad,3300000000,110000
60,2,True,True,False,Central Janatabad,1650000000,55000
60,1,True,True,True,Yousef Abad,3250000000,108333.33
60,2,False,True,True,Pirouzi,1500000000,50000
60,1,True,True,True,West Ferdows Boulevard,3300000000,110000
60,1,False,True,False,Jeyhoon,1020000000,34000
60,2,True,True,True,Punak,2050000000,68333.33
60,2,True,True,False,Pirouzi,1450000000,48333.33
60,2,False,True,False,Shahrake Azadi,1680000000,56000
60,2,True,True,True,Andisheh,950000000,31666.67
60,1,True,True,True,Northern Chitgar,875000000,29166.67
60,1,True,True,False,Islamshahr,780000000,26000
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000,9833.33
60,1,True,True,True,Northern Chitgar,875000000,29166.67
60,1,True,True,True,Saadat Abad,4650000000,155000
60,2,True,True,True,West Ferdows Boulevard,2850000000,95000
60,2,True,True,True,West Ferdows Boulevard,2850000000,95000
60,1,True,True,True,Southern Program Organization,2400000000,80000
60,1,True,True,False,Central Janatabad,2190000000,73000
60,1,True,True,True,Persian Gulf Martyrs Lake,875000000,29166.67
60,1,True,True,True,Persian Gulf Martyrs Lake,870000000,29000
60,1,False,True,True,Narmak,2100000000,70000
60,2,True,True,True,Southern Janatabad,2300000000,76666.67
60,1,False,False,False,Damavand,900000000,30000
60,2,True,True,True,West Ferdows Boulevard,2650000000,88333.33
60,1,False,True,True,Shahrake Qods,920000000,30666.67
60,2,False,True,False,Si Metri Ji,650000000,21666.67
60,1,True,True,True,Islamshahr,1200000000,40000
60,1,True,True,True,Zafar,1200000000,40000
60,2,False,True,False,Jeyhoon,650000000,21666.67
60,1,True,True,True,Salsabil,1530000000,51000
60,1,False,True,False,Salsabil,1130000000,37666.67
60,1,True,True,True,Ekhtiarieh,3000000000,100000
60,1,True,True,True,Northern Chitgar,1200000000,40000
60,2,False,True,True,Qasr-od-Dasht,1850000000,61666.67
60,1,False,True,True,Southern Suhrawardi,2210000000,73666.67
60,1,False,False,False,Shahrake Qods,430000000,14333.33
60,1,True,True,False,Parand,660000000,22000
60,1,False,True,True,Islamshahr,660000000,22000
60,1,True,True,False,Shahryar,600000000,20000
60,1,True,True,True,Northern Chitgar,875000000,29166.67
60,1,True,True,True,Parand,390000000,13000
60,1,True,True,True,Qasr-od-Dasht,1985000000,66166.67
60,1,False,True,False,Golestan,420000000,14000
60,2,True,True,False,Central Janatabad,2100000000,70000
60,1,True,True,False,Punak,2000000000,66666.67
60,1,False,True,False,Beryanak,830000000,27666.67
60,1,True,True,True,Punak,2750000000,91666.67
60,1,False,True,False,Tenant,1120000000,37333.33
60,1,True,True,False,Tenant,1400000000,46666.67
60,2,False,True,True,East Pars,1380000000,46000
60,1,True,True,True,Railway,870000000,29000
60,2,True,True,True,West Ferdows Boulevard,2550000000,85000
60,2,True,True,False,Karoon,1450000000,48333.33
60,1,False,True,False,Azarbaijan,740000000,24666.67
60,1,True,True,False,Northern Janatabad,2280000000,76000
60,1,True,True,False,Punak,2700000000,90000
60,1,False,True,False,Keshavarz Boulevard,1900000000,63333.33
60,1,False,False,False,Shahr-e-Ziba,18000000000,600000
60,2,True,True,False,Azarbaijan,1620000000,54000
60,1,False,False,False,Parand,300000000,10000
60,1,False,False,False,Parand,300000000,10000
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000,9833.33
60,2,True,True,True,Salsabil,1520000000,50666.67
60,2,False,True,True,Vahidieh,1280000000,42666.67
60,1,False,True,False,Tehran Now,1500000000,50000
60,1,True,True,True,Shahr-e-Ziba,1960000000,65333.33
60,1,True,True,False,West Ferdows Boulevard,1860000000,62000
60,1,True,True,True,West Ferdows Boulevard,1950000000,65000
59,1,True,True,True,Shahran,2150000000,71666.67
59,2,True,True,True,Southern Janatabad,1900000000,63333.33
59,1,True,False,True,Pirouzi,1600000000,53333.33
59,2,True,True,True,Shahr-e-Ziba,1600000000,53333.33
59,1,True,True,True,Narmak,2100000000,70000
59,2,False,True,False,Karoon,1070000000,35666.67
59,1,False,True,False,Beryanak,880000000,29333.33
59,1,True,True,False,West Ferdows Boulevard,1950000000,65000
59,1,True,True,True,Qasr-od-Dasht,1150000000,38333.33
59,1,True,True,True,West Ferdows Boulevard,2000000000,66666.67
59,1,True,True,True,Andisheh,708000000,23600
58,1,True,True,True,Saadat Abad,3400000000,113333.33
58,1,True,True,True,East Ferdows Boulevard,1850000000,61666.67
58,2,True,True,True,Shahran,2200000000,73333.33
58,1,True,True,True,Ekbatan,2810000000,93666.67
58,1,True,True,True,Punak,2650000000,88333.33
58,2,True,True,False,Central Janatabad,2080000000,69333.33
58,1,True,True,False,Punak,1900000000,63333.33
58,1,True,True,True,North Program Organization,2750000000,91666.67
58,1,True,True,True,West Ferdows Boulevard,2050000000,68333.33
58,1,True,True,True,East Ferdows Boulevard,2080000000,69333.33
58,1,True,True,True,Shahr-e-Ziba,1850000000,61666.67
58,1,True,True,True,Shahr-e-Ziba,1850000000,61666.67
58,1,True,True,True,East Ferdows Boulevard,1860000000,62000
58,1,True,True,True,Shahr-e-Ziba,1880000000,62666.67
58,1,True,True,True,Ekbatan,2850000000,95000
58,1,True,True,True,Shahran,2850000000,95000
58,2,True,True,True,Sabalan,1200000000,40000
58,1,True,True,True,Shahrake Gharb,3400000000,113333.33
58,2,False,True,False,Jeyhoon,1210000000,40333.33
58,1,False,False,False,Parand,315000000,10500
58,1,True,True,False,Central Janatabad,2000000000,66666.67
58,1,True,True,True,West Ferdows Boulevard,2050000000,68333.33
58,1,False,True,False,Shahrake Qods,400000000,13333.33
58,1,False,False,True,Parand,320000000,10666.67
58,1,False,False,True,Parand,320000000,10666.67
58,1,False,False,False,Parand,255000000,8500
58,5,False,False,True,Parand,295000000,9833.33
58,1,True,True,True,Parand,275000000,9166.67
58,2,False,True,True,Qasr-od-Dasht,1270000000,42333.33
58,1,False,False,True,Parand,305000000,10166.67
58,1,False,False,False,Parand,255000000,8500
58,1,False,False,True,Parand,295000000,9833.33
58,2,True,True,False,Andisheh,754000000,25133.33
58,1,False,False,False,Parand,235000000,7833.33
58,1,False,False,False,Parand,255000000,8500
58,1,True,True,False,Chidz,3000000000,100000
58,1,True,True,True,Jeyhoon,1300000000,43333.33
58,1,True,True,True,Southern Program Organization,2500000000,83333.33
58,1,True,True,True,East Ferdows Boulevard,2200000000,73333.33
58,1,True,True,True,Punak,2350000000,78333.33
58,1,True,True,True,Pirouzi,500000000,16666.67
58,1,False,True,False,Azarbaijan,1270000000,42333.33
58,1,False,True,False,Salsabil,715000000,23833.33
58,1,False,False,True,Parand,246000000,8200
58,1,False,False,True,Parand,325000000,10833.33
57,1,False,True,True,Parastar,1270000000,42333.33
57,1,True,True,True,Feiz Garden,1880000000,62666.67
57,1,True,True,True,Shahran,1950000000,65000
57,1,True,True,True,Ostad Moein,1600000000,53333.33
57,1,True,True,True,Punak,2000000000,66666.67
57,1,True,True,True,East Ferdows Boulevard,2050000000,68333.33
57,1,True,True,True,West Ferdows Boulevard,2300000000,76666.67
57,1,True,True,True,Ostad Moein,1600000000,53333.33
57,1,True,True,True,Southern Program Organization,2750000000,91666.67
57,1,True,True,True,Qasr-od-Dasht,1200000000,40000
57,1,True,True,True,Feiz Garden,1890000000,63000
57,1,True,True,True,West Ferdows Boulevard,2900000000,96666.67
57,1,True,True,True,Azarbaijan,1750000000,58333.33
57,1,False,True,True,Ostad Moein,1320000000,44000
57,1,True,True,True,Southern Program Organization,2400000000,80000
57,2,False,False,True,Waterfall,1265000000,42166.67
57,1,True,True,False,Feiz Garden,1930000000,64333.33
57,1,True,True,False,Valiasr,750000000,25000
57,1,True,True,False,Salsabil,870000000,29000
57,2,True,True,True,Salsabil,1600000000,53333.33
57,1,False,False,True,Niavaran,3600000000,120000
57,2,False,False,False,Salsabil,1090000000,36333.33
57,1,True,True,True,Pasdaran,3700000000,123333.33
57,1,False,False,True,Pakdasht,450000000,15000
57,1,True,True,True,Ostad Moein,1600000000,53333.33
57,1,True,True,True,Ostad Moein,1600000000,53333.33
57,1,True,True,True,Ostad Moein,1600000000,53333.33
57,1,True,True,True,Si Metri Ji,990000000,33000
57,1,False,True,False,Amir Bahador,9800000000,326666.67
57,1,True,False,True,Karoon,1700000000,56666.67
57,2,False,True,False,Salsabil,1200000000,40000
56,1,True,True,True,East Ferdows Boulevard,1980000000,66000
56,1,True,True,True,Feiz Garden,2000000000,66666.67
56,1,True,True,True,Shahr-e-Ziba,2240000000,74666.67
56,1,True,True,True,Punak,1950000000,65000
56,1,True,True,True,Shahran,1900000000,63333.33
56,1,True,True,True,Shahran,2450000000,81666.67
56,1,True,True,True,Punak,2850000000,95000
56,1,True,True,True,West Ferdows Boulevard,2250000000,75000
56,1,True,True,True,Feiz Garden,2200000000,73333.33
56,2,True,True,True,Ostad Moein,1500000000,50000
56,1,False,True,False,Ostad Moein,1200000000,40000
56,1,False,True,False,Jeyhoon,950000000,31666.67
56,1,True,True,True,Shahr-e-Ziba,2200000000,73333.33
56,1,False,False,False,Republic,1900000000,63333.33
56,2,True,True,True,East Pars,1550000000,51666.67
56,3,False,True,False,Atabak,900000000,30000
56,2,True,True,False,Andisheh,515000000,17166.67
56,1,False,True,False,Khavaran,668000000,22266.67
56,1,True,True,True,Shahran,1890000000,63000
55,1,True,True,True,West Ferdows Boulevard,2150000000,71666.67
55,1,True,True,True,Saadat Abad,3850000000,128333.33
55,1,False,True,False,West Ferdows Boulevard,1550000000,51666.67
55,1,True,True,True,West Ferdows Boulevard,1850000000,61666.67
55,1,True,True,True,Shahr-e-Ziba,2490000000,83000
55,1,True,False,True,Shahr-e-Ziba,2020000000,67333.33
